date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:03	4014/4014	---M-Z	200	added ('OK')	application/javascript	etag:%22fae-5293610d-49daf70c5848d2b4;gz%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/js/main.js?v8	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/js/maind387.js	(from http://www.fluttuo.com/)
21:48:03	3497/3497	---M-Z	200	added ('OK')	application/javascript	etag:%22da9-52930a3d-20fc997832fc0901;gz%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/js/screen.js?v8	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/js/screend387.js	(from http://www.fluttuo.com/)
21:48:04	10023/10023	---M-Z	200	added ('OK')	application/javascript	etag:%222727-5293610d-a2b2b04564a50b61;gz%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/js/scroll-nav.js?v8	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/js/scroll-navd387.js	(from http://www.fluttuo.com/)
21:48:04	3743/3743	---M-Z	200	added ('OK')	application/javascript	etag:%22e9f-52933a74-bb1814a01747ce32;gz%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/js/sections.js?v8	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/js/sectionsd387.js	(from http://www.fluttuo.com/)
21:48:05	2500/2500	---M-Z	200	added ('OK')	application/javascript	etag:%229c4-528d1f08-d33199cbf5dc3f4;gz%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/js/paralax.js?v8	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/js/paralaxd387.js	(from http://www.fluttuo.com/)
21:48:05	2990/2990	---M-Z	200	added ('OK')	application/javascript	etag:%22bae-52992d32-f1f823144970569a;gz%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/js/video.js?v8	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/js/videod387.js	(from http://www.fluttuo.com/)
21:48:06	2167/2167	---M-Z	200	added ('OK')	application/javascript	etag:%22877-52920240-bc73309836f7aaa9;gz%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/js/form.js?v8	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/js/formd387.js	(from http://www.fluttuo.com/)
21:48:06	2651/2651	---M-Z	200	added ('OK')	application/javascript	etag:%22a5b-528d1f08-16f175bb25b11fd4;gz%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/js/loader.js?v8	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/js/loaderd387.js	(from http://www.fluttuo.com/)
21:48:06	392/392	---M--	200	added ('OK')	image/png	etag:%22188-52dbb342-915b8d7c59bbd5c;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/menu-home11.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/menu-home11.png	(from http://www.fluttuo.com/)
21:48:07	976/976	---M--	200	added ('OK')	image/png	etag:%223d0-52dbb31c-4ab130cdb1b90d62;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/menu-manifesto11.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/menu-manifesto11.png	(from http://www.fluttuo.com/)
21:48:07	877/877	---M--	200	added ('OK')	image/png	etag:%2236d-52dbb375-aade75361da01ff2;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/menu-traugott11.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/menu-traugott11.png	(from http://www.fluttuo.com/)
21:48:07	835/835	---M--	200	added ('OK')	image/png	etag:%22343-52dbb3ab-2a772dc70b23c4c6;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/menu-freely11.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/menu-freely11.png	(from http://www.fluttuo.com/)
21:48:08	873/873	---M--	200	added ('OK')	image/png	etag:%22369-52dbf2e8-569e96e1bfc8cd6e;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/menu-nuance11.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/menu-nuance11.png	(from http://www.fluttuo.com/)
21:48:08	508/508	---M--	200	added ('OK')	image/png	etag:%221fc-52dbf33d-c15ac57a7c61959e;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/menu-about11.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/menu-about11.png	(from http://www.fluttuo.com/)
21:48:08	762/762	---M--	200	added ('OK')	image/png	etag:%222fa-52dbf363-47b378be95a8fcdf;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/menu-subscribe11.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/menu-subscribe11.png	(from http://www.fluttuo.com/)
21:48:09	753/753	---M--	200	added ('OK')	image/png	etag:%222f1-52929e9b-b018a0c9dd0852f0;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/menu-shop.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/menu-shop.png	(from http://www.fluttuo.com/)
21:48:09	3637/3637	---M--	200	added ('OK')	image/png	etag:%22e35-52dbae05-25aaf4b15685c996;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_TagLine_Big1.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_TagLine_Big1.png	(from http://www.fluttuo.com/)
21:48:09	2922/2922	---M--	200	added ('OK')	image/png	etag:%22b6a-52dbae19-c3854e1e238294b;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_TagLine_Small1.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_TagLine_Small1.png	(from http://www.fluttuo.com/)
21:48:17	75244/75244	---M--	200	added ('OK')	image/png	etag:%22125ec-52dbacd0-9e8d164d7aaab892;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-011.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-011.png	(from http://www.fluttuo.com/)
21:48:23	76416/76416	---M--	200	added ('OK')	image/png	etag:%2212a80-52dbace3-345d0f8cd2d8ae66;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-041.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-041.png	(from http://www.fluttuo.com/)
21:48:24	90450/90450	---M--	200	added ('OK')	image/png	etag:%2216152-52dbace0-5dbcc093f347fe60;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-03.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-03.png	(from http://www.fluttuo.com/)
21:48:31	37832/37832	---M--	200	added ('OK')	image/jpeg	etag:%2293c8-52dbff1f-9d15fb1059e66eeb;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Manifesto_Background_mini.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Manifesto_Background_mini.jpg	(from http://www.fluttuo.com/)
21:48:33	102274/102274	---M--	200	added ('OK')	image/png	etag:%2218f82-52dbace7-2a085848080ac833;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-051.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-051.png	(from http://www.fluttuo.com/)
21:48:35	23960/23960	---M--	200	added ('OK')	image/png	etag:%225d98-52dbb1a8-3af55fc127452bec;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Video_Button_Default.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Video_Button_Default.png	(from http://www.fluttuo.com/)
21:48:36	1561/1561	---M--	200	added ('OK')	image/png	etag:%22619-52dbb1c0-3fc057f68a5c2196;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Video_Button_Default_Mobile.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Video_Button_Default_Mobile.png	(from http://www.fluttuo.com/)
21:48:36	9281/9281	---M--	200	added ('OK')	image/png	etag:%222441-52dbb1b7-2d47c88ac455c205;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Video_Button_Hover4.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Video_Button_Hover4.png	(from http://www.fluttuo.com/)
21:48:36	175520/175520	---M--	200	added ('OK')	image/png	etag:%222ada0-52dbacdd-44ddad5340853e52;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-021.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-021.png	(from http://www.fluttuo.com/)
21:48:36	1851/1851	---M--	200	added ('OK')	image/png	etag:%2273b-52dbb206-420d14d7918701f1;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Video_Button_Hover_Mobile.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Video_Button_Hover_Mobile.png	(from http://www.fluttuo.com/)
21:48:37	100568/100568	---M--	200	added ('OK')	image/png	etag:%22188d8-52dbaceb-102c668f281fd1ad;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-061.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection-061.png	(from http://www.fluttuo.com/)
21:48:38	11661/11661	---M--	200	added ('OK')	image/jpeg	etag:%222d8d-52dc07e0-489b8ac720704ab7;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/IMG_0036_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/IMG_0036_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:40	16041/16041	---M--	200	added ('OK')	image/jpeg	etag:%223ea9-52dc0477-2f5d0412d4836952;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/IMG_0027_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/IMG_0027_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:40	11973/11973	---M--	200	added ('OK')	image/jpeg	etag:%222ec5-52dc07e1-5c8702aa1fddef57;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/IMG_0045_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/IMG_0045_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:40	12508/12508	---M--	200	added ('OK')	image/jpeg	etag:%2230dc-52dc07e5-da063f94451bee28;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/IMG_0096_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/IMG_0096_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:43	7845/7845	---M--	200	added ('OK')	image/jpeg	etag:%221ea5-52dc07e3-ca9cb3bdc443c864;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/IMG_0066_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/IMG_0066_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:43	14400/14400	---M--	200	added ('OK')	image/jpeg	etag:%223840-52dc07ea-cabb36d03917e330;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/IMG_0157_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/IMG_0157_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:43	12617/12617	---M--	200	added ('OK')	image/jpeg	etag:%223149-52dc07e2-5b1f7981600bd995;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/IMG_0050_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/IMG_0050_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:43	5465/5465	---M--	200	added ('OK')	image/jpeg	etag:%221559-52dc09e5-50b0dbe90e61b837;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/IMG_0041_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/IMG_0041_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:45	12385/12385	---M--	200	added ('OK')	image/jpeg	etag:%223061-52dc07e4-d9fd9f1c3031b7b5;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/IMG_0071_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/IMG_0071_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:46	17285/17285	---M--	200	added ('OK')	image/jpeg	etag:%224385-52dc0b9b-e9da9e6df350a16b;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1615_Crop_Sito_v2-316x420.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1615_Crop_Sito_v2-316x420.jpg	(from http://www.fluttuo.com/)
21:48:48	15123/15123	---M--	200	added ('OK')	image/jpeg	etag:%223b13-52dc0ba4-c3f750374a5971b2;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1543_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1543_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:49	15310/15310	---M--	200	added ('OK')	image/jpeg	etag:%223bce-52dc0b99-a65e564fa1b1c849;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1545_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1545_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:50	8715/8715	---M--	200	added ('OK')	image/jpeg	etag:%22220b-52dc0b9f-70373c7d8d56cf12;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_2686_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_2686_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:51	5161/5161	---M--	200	added ('OK')	image/jpeg	etag:%221429-52dc0b9d-9844ff6d508059fc;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_2684_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_2684_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:53	10437/10437	---M--	200	added ('OK')	image/jpeg	etag:%2228c5-52dc0b9c-c59475d998e714fe;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_2678-2681_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_2678-2681_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:53	18925/18925	---M--	200	added ('OK')	image/jpeg	etag:%2249ed-52dc0ba2-937b62ae9891aa02;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1606_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1606_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:55	8118/8118	---M--	200	added ('OK')	image/jpeg	etag:%221fb6-52dc0e7c-8327e531bf4e93f8;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1710_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1710_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:57	9735/9735	---M--	200	added ('OK')	image/jpeg	etag:%222607-52dc0e7b-b6dba340900e31ce;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1703_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1703_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:59	7665/7665	---M--	200	added ('OK')	image/jpeg	etag:%221df1-52dc0e7d-c86f35801b2facf1;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1736_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1736_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:48:59	165632/165632	---M--	200	added ('OK')	image/jpeg	etag:%2228700-52dbffa9-9573d883d5f09a;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection_Cover_mini.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Traugott-Collection_Cover_mini.jpg	(from http://www.fluttuo.com/)
21:49:02	9320/9320	---M--	200	added ('OK')	image/jpeg	etag:%222468-52dc0e80-ea7f08e3ee216359;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1355_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1355_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:49:02	17860/17860	---M--	200	added ('OK')	image/jpeg	etag:%2245c4-52dc0e75-216c2cf329ca7381;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1370_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1370_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:49:04	9788/9788	---M--	200	added ('OK')	image/jpeg	etag:%22263c-52dc0e7a-a2fc877225728a1f;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1464_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1464_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:49:04	13149/13149	---M--	200	added ('OK')	image/jpeg	etag:%22335d-52dc0e79-26cfa0a4508e7663;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_1424_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_1424_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:49:05	8610/8610	---M--	200	added ('OK')	image/jpeg	etag:%2221a2-52dc0e7e-93dafb781e6303e;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_2692_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_2692_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:49:06	6997/6997	---M--	200	added ('OK')	image/jpeg	etag:%221b55-52dc0e7f-2f44344a71a26716;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/MG_2751_Crop_Sito_v2.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/MG_2751_Crop_Sito_v2.jpg	(from http://www.fluttuo.com/)
21:49:07	1093/1093	---M-Z	200	added ('OK')	text/html	etag:%22445-515d8114-d10a550645c5a8b0;gz%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/old_notice/index.html	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/old_notice/index.html	(from http://www.fluttuo.com/)
21:49:12	166312/166312	---M--	200	added ('OK')	image/jpeg	etag:%22289a8-52dc0038-b72559e97c223a02;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Freely-Collection_Cover_Web_mini.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Freely-Collection_Cover_Web_mini.jpg	(from http://www.fluttuo.com/)
21:49:14	25300/25300	---M--	200	added ('OK')	image/jpeg	etag:%2262d4-52dc0103-6710bc44ea82e69;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_About-Us_mini.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_About-Us_mini.jpg	(from http://www.fluttuo.com/)
21:49:16	126577/126577	---M--	200	added ('OK')	image/jpeg	etag:%221ee71-52dc00a8-3c6ed5ca1bb3c785;;;%22	http://www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Nuance-Collection_Cover_mini.jpg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/uploads/2013/11/Fluttuo_Made-Once-Only_Nuance-Collection_Cover_mini.jpg	(from http://www.fluttuo.com/)
21:49:16	27878/27878	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226ce6-521c8f2a-779848d8db0a9d;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/fnt/modern_no._20-webfont.eot	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/fnt/modern_no._20-webfont.eot	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:17	80648/80648	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213b08-521c8f2a-994377e605ad3a61;gz%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/fnt/modern_no._20-webfont.svg	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/fnt/modern_no._20-webfont.svg	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
21:49:18	859/859	---M--	200	added ('OK')	image/png	etag:%2235b-5278b632-876e372b07d47cba;;;%22	http://www.fluttuo.com/wp-content/themes/fluttuo2/img/menu-bg.png	C:/xampp/htdocs/SangramYehWali/Sangram/www.fluttuo.com/wp-content/themes/fluttuo2/img/menu-bg.png	(from http://www.fluttuo.com/wp-content/themes/fluttuo2/style.css)
